step_no,run_id,w_m,c_m,cf_m,cf_d,kf_m,kf_d,equity
1059,3kJuSc31qD09eLz,3746.133293032646,460.73365527391434,9817.812091112137,11414.041143662118,574.3984786365181,766.4395811483264,9581.4
1060,3kJuSc31qD09eLz,3740.257493376732,455.1673468053341,9603.774743318558,11472.081442186158,748.2524084623437,730.9924331828952,9655.62
1061,3kJuSc31qD09eLz,3750.3239109516144,388.16252528876066,9663.584058642387,11146.53313159937,774.4092189967632,895.1542354673147,9465.21
1062,3kJuSc31qD09eLz,3746.562742471695,355.334387781797,9927.438537716866,11286.905986181084,706.9510249346495,646.3035724386573,9196.92
1063,3kJuSc31qD09eLz,3727.056009411812,398.16474145650864,9824.654381394386,11414.69443236565,887.6519276201725,876.6214045882225,9453.79
1064,3kJuSc31qD09eLz,3723.6872804164886,361.8491536974907,10038.109068632126,11687.098167721499,852.8915670923889,824.9106351137161,9535.47
1065,3kJuSc31qD09eLz,3738.5568298827857,348.92975025996566,9981.319977283478,11628.092106357239,918.9810563893989,939.552157998085,9579.86
1066,3kJuSc31qD09eLz,3710.72591817379,329.2657236957457,10220.752150297165,11861.654128685615,892.8674940892961,868.2837345004082,9576.33
1067,3kJuSc31qD09eLz,3719.715199828148,304.9034834501799,10256.871506333351,11664.798563675164,821.0148809724487,975.2520168423653,9537.55
1068,3kJuSc31qD09eLz,3724.163007736206,344.33274631015956,10097.705442547798,11603.988322868885,759.673583984375,808.6287117600441,9486.74
1069,3kJuSc31qD09eLz,3733.641672551632,387.6661335527897,9914.60663151741,11787.261375019923,832.8072262359783,851.1332545876503,9769.67
1070,3kJuSc31qD09eLz,3725.5857520103455,358.40376288513653,9860.327362179756,11596.892962763937,876.4181178016588,811.2137802327052,9587.37
1071,3kJuSc31qD09eLz,3744.6214797496796,312.9416533461772,10369.358010314405,11814.233312144903,904.577122554183,877.629477262497,9360.36
1072,3kJuSc31qD09eLz,3703.8432540893555,361.71540904045105,10444.312047302723,11922.820083703498,862.1087988968939,1043.8488531410694,9594.69
1073,3kJuSc31qD09eLz,3712.58366894722,409.5885589569807,10487.064060688019,12230.37133135731,811.5211911723018,943.4248859882355,9753.04
1074,3kJuSc31qD09eLz,3720.2985520362854,463.49955743551254,10740.231693863869,12939.481919776284,785.2956649484113,928.7974438369274,10159.0
1075,3kJuSc31qD09eLz,3745.8492192029953,405.9572202861309,10479.178202152252,12655.461093431564,566.2019303403795,829.4352477043867,10287.7
1076,3kJuSc31qD09eLz,3786.4236092567444,435.9344949275255,10022.909375667572,12532.903421179664,556.0420521944761,682.2752195596695,10413.9
1077,3kJuSc31qD09eLz,3823.29595887661,413.550459548831,9567.801659584045,12308.486844406898,546.7188420370221,578.20361161232,10535.3
1078,3kJuSc31qD09eLz,3876.963142991066,364.3436079453677,9734.728105425835,12133.130042515842,671.6956970915198,593.6071736812592,10079.0
1079,3kJuSc31qD09eLz,3893.6593481376767,357.3656870954437,9911.925347805023,11863.954359681275,681.6612494178116,756.7906033992767,9776.13
1080,3kJuSc31qD09eLz,3906.948795080185,443.0585254430771,9741.394675254822,12137.867190556111,805.0071712806821,806.0279511213303,10047.5
1081,3kJuSc31qD09eLz,3940.75516718626,451.75075337290764,9702.095508098602,12397.317518181775,786.4404298188165,865.1793955862522,10381.5
1082,3kJuSc31qD09eLz,3963.912306189537,476.6842279890552,9554.253849625587,12150.249909343682,811.6635115616955,700.162627696991,10043.9
1083,3kJuSc31qD09eLz,3984.7056645154953,473.2199506312609,9409.81234049797,12164.390690043208,844.6508950479329,795.0730357766151,10247.1
1084,3kJuSc31qD09eLz,3957.6074031591415,417.29642561264336,9762.253952503204,12132.352345085857,926.1094387918711,770.4731414318085,9839.56
1085,3kJuSc31qD09eLz,3976.2082352489233,375.7220967854373,9723.641143798828,12017.962128672247,989.2185018062592,858.2805607318878,9811.45
1086,3kJuSc31qD09eLz,3990.580661892891,426.14946841448545,9495.117629647255,11919.102521500981,971.444355324842,891.2423179149628,9927.05
1087,3kJuSc31qD09eLz,3953.4380851984024,463.58334267139435,9451.134946078062,12138.445524617007,965.572640106082,834.560510635376,10139.3
1088,3kJuSc31qD09eLz,3945.534775495529,399.61312309867935,9341.845918744802,11375.82401731345,939.8603132218122,881.316220998764,9630.29
1089,3kJuSc31qD09eLz,3927.438481926918,404.08180670207366,9249.504399895668,11386.219257269946,951.9024644494057,780.1154937744141,9633.41
1090,3kJuSc31qD09eLz,3911.022263288498,354.5580892234575,9297.975598096848,11124.39269248343,968.9033424057998,807.1619868278503,9399.1
1091,3kJuSc31qD09eLz,3877.563202459365,365.65304067730904,9198.271305084229,11009.862724587576,1019.6781659126282,914.0037400722504,9462.7
1092,3kJuSc31qD09eLz,3856.81676492095,293.1972219173331,9278.501426935196,10854.168451633699,975.4925167709589,920.6231604814529,9370.78
1093,3kJuSc31qD09eLz,3802.08222591877,397.49385210871696,9393.680833339691,10817.204732021552,914.2843151763082,830.8743035793304,9140.54
1094,3kJuSc31qD09eLz,3743.115631222725,484.10352689027786,9176.765377342701,10923.695963174649,893.9983748868108,773.2606520652771,9398.97
1095,3kJuSc31qD09eLz,3700.1778641343117,445.00897298846394,9039.809554934502,10539.627407944341,926.4362973943353,941.889343380928,9370.08
1096,3kJuSc31qD09eLz,3632.329381348565,459.87599554657936,9007.862692892551,10698.390358663353,779.7753270342946,825.299144744873,9643.85
1097,3kJuSc31qD09eLz,3585.55661909841,427.3660059917311,8832.612862110138,9956.113361981714,748.8707500547171,687.8184537887573,9049.53
1098,3kJuSc31qD09eLz,3554.8556094244123,412.5098488572985,8892.968466877937,10093.365212041474,835.8482824265957,652.6516565512866,9049.83
1099,3kJuSc31qD09eLz,3548.2198264822364,377.39208772033453,9053.654151439667,10141.739442781647,863.7262685662135,689.0945627689362,8987.84
1100,3kJuSc31qD09eLz,3522.9863582253456,356.364320831839,9170.707823872566,10201.151380384541,834.822040216066,673.5712732672691,8989.84
1101,3kJuSc31qD09eLz,3503.4248898029327,350.7695033913478,9422.868032455444,10219.855389697235,851.5240484534297,679.9659798741341,8771.24
1102,3kJuSc31qD09eLz,3488.0417456552386,317.27069779112935,9468.045952558517,9856.401433670952,817.6744892618153,813.9958641529083,8579.36
1103,3kJuSc31qD09eLz,3452.2936756908894,296.34142038665595,9376.915238142014,9662.407380516746,801.9354921998456,701.8044112324715,8436.73
1104,3kJuSc31qD09eLz,3451.277462989092,268.6969164684415,9222.592173814774,9583.384378414776,779.3925033141859,663.2573489546776,8524.68
1105,3kJuSc31qD09eLz,3435.896218895912,327.1349550113082,9286.096019983292,9861.251052120011,890.4466084782034,636.0420950055122,8557.72
1106,3kJuSc31qD09eLz,3483.6239732801914,382.17226615548134,9298.57391166687,10096.247669651375,957.0347142741084,909.5393589735031,8884.38
1107,3kJuSc31qD09eLz,3476.994124650955,394.9852655380964,9358.483339756727,10299.129520877479,961.5799599755555,906.454288482666,9013.54
1108,3kJuSc31qD09eLz,3479.58267390728,339.79750097356737,9378.468913078308,10239.026529508536,919.4365246146917,802.5795606970787,8924.32
1109,3kJuSc31qD09eLz,3474.731673836708,326.4400496929884,9338.398850083351,10208.752835079684,913.9454997368157,959.8143880367279,9115.05
1110,3kJuSc31qD09eLz,3449.744584172964,289.14301220700145,9258.181119799614,9754.241010581005,770.0753663200885,680.0357732865959,8667.13
1111,3kJuSc31qD09eLz,3442.533876657486,323.23701218515635,9244.4308822155,9548.487435836818,763.2880857419223,838.0841379761696,8613.08
1112,3kJuSc31qD09eLz,3427.3222347199917,330.40535309910774,9279.710108876228,9931.699819560203,819.5670742541552,740.2991260290146,8814.99
1113,3kJuSc31qD09eLz,3458.7654464244843,277.92844069749117,9324.202715873718,9534.96684271855,709.8724269419909,708.0398247241974,8472.24
1114,3kJuSc31qD09eLz,3453.5202819108963,265.3251955918968,9472.056384086609,9577.742997853667,713.8758111223578,692.7287779152393,8365.69
1115,3kJuSc31qD09eLz,3463.7458661794662,298.8969536535442,9411.82773399353,9608.13014664344,706.2292450964451,666.329318895936,8393.76
1116,3kJuSc31qD09eLz,3450.206880927086,272.6975606167689,9303.566472053528,9475.342373489158,750.5080210412852,704.1712316870689,8402.54
1117,3kJuSc31qD09eLz,3449.3225951492786,373.6774827223271,9250.400127887726,9546.815863785521,716.1283189924434,669.8262050151825,8427.11
1118,3kJuSc31qD09eLz,3453.318815588951,328.56320064887404,9715.673650979996,10011.087029772349,726.7133261505514,657.5943492352962,8444.41
1119,3kJuSc31qD09eLz,3460.1845839619637,310.2038914486766,9799.5592315197,10038.873965668321,839.6471017636359,839.6846897602081,8468.96
1120,3kJuSc31qD09eLz,3478.9057579040527,338.2758191227913,9989.281192302704,10393.643024846602,768.468482805416,809.6553871035576,8628.37
1121,3kJuSc31qD09eLz,3487.327957155183,362.88766537606716,9864.416279256344,10431.695103926335,656.9670479330234,746.8980753421783,8806.99
1122,3kJuSc31qD09eLz,3498.491252541542,332.483700216515,9670.705587387085,9933.0972488185,601.1037566717714,651.3106106519699,8481.62
1123,3kJuSc31qD09eLz,3479.5399830043316,283.7545240726322,9625.394453048706,9433.743846081585,591.1591865047812,632.1153280138969,8086.01
1124,3kJuSc31qD09eLz,3458.681340456009,315.1741998568177,9827.45577096939,9776.665698865698,646.8368424847722,592.6063765287399,8121.12
1125,3kJuSc31qD09eLz,3465.8419469594955,374.2750408947468,9643.934128761292,9827.51871605192,749.3151591606438,814.6235594749451,8408.78
1126,3kJuSc31qD09eLz,3505.275054693222,374.5549465492368,9669.836824655533,10055.796238635428,768.4222880043089,745.4772067666054,8483.18
1127,3kJuSc31qD09eLz,3494.564530849457,426.47199211269617,9618.788400888443,10055.394991276273,781.0327108586207,832.797161668539,8567.33
1128,3kJuSc31qD09eLz,3492.687069296837,372.8938275729306,9737.345797300339,9934.685878637723,674.2949934012722,773.0023466646671,8430.47
1129,3kJuSc31qD09eLz,3485.5322325974703,347.44463927159086,9850.353728532791,9768.104466420577,655.1526679639937,725.6235330998898,8155.24
1130,3kJuSc31qD09eLz,3492.8715603649616,363.0569997727871,9760.794070243835,9897.309875876032,589.7707146462053,578.2446546852589,8269.06
1131,3kJuSc31qD09eLz,3491.461108157411,362.19649939239025,9714.17833018303,9935.177812128162,682.879713779781,722.4523652940989,8406.92
1132,3kJuSc31qD09eLz,3505.0949354171753,344.19727500528097,9642.492615401745,9891.544695866689,670.9843273982406,733.4445349276066,8462.22
1133,3kJuSc31qD09eLz,3539.8300751447678,342.69058425724506,9907.306911036372,10312.77614199681,600.8655101843178,696.7010974287987,8618.78
1134,3kJuSc31qD09eLz,3538.789845108986,423.2676745057106,9894.400717258453,10589.270089555821,591.9218072611839,668.7619395256042,8809.65
1135,3kJuSc31qD09eLz,3532.450676679611,378.8158844560385,9953.204857587814,10783.990356210823,661.8105380684137,671.7843364477158,8929.49
1136,3kJuSc31qD09eLz,3557.820207864046,424.07566697895527,9880.624695301056,10986.405130744366,763.5364531893283,727.1461997032166,9087.49
1137,3kJuSc31qD09eLz,3578.616713643074,381.0828522723168,9857.845782518387,10891.749721370348,832.0286265020259,864.6455711275339,9106.82
1138,3kJuSc31qD09eLz,3580.9683767557144,415.6764312684536,9676.207744263113,10762.949531534481,713.2761147907004,778.814369738102,9155.64
1139,3kJuSc31qD09eLz,3588.7199643850327,395.3248069882393,9684.409659564495,10911.849703060716,525.603054665029,619.1570554971695,9336.95
1140,3kJuSc31qD09eLz,3574.2916989028454,369.7779958941974,9797.725438430905,10838.055643220014,532.0534544214606,488.4516370296478,9052.66
1141,3kJuSc31qD09eLz,3564.8641055822372,366.3505766093731,9758.445436954498,10922.698762044618,537.5234961118549,593.7710249423981,9289.29
1142,3kJuSc31qD09eLz,3554.4053395986557,411.5779525442049,9771.279318511486,10539.652215780236,659.285953335464,526.3100236654282,8669.41
1143,3kJuSc31qD09eLz,3599.6242396831512,426.7377852797508,10044.791486740112,11130.832778949974,870.3513728585094,741.0392253398895,8930.37
1144,3kJuSc31qD09eLz,3614.531211912632,373.4062565267086,10315.382914662361,11214.979362803788,886.5515038501471,934.0320192575455,8959.14
1145,3kJuSc31qD09eLz,3643.5569828748703,392.0678712129593,9958.46672385931,11155.990641120017,839.9670222438872,787.070631980896,9109.0
1146,3kJuSc31qD09eLz,3697.5033419132233,492.22104743123055,9731.429871320724,11353.313245544934,805.4229544010013,866.2543598413467,9492.99
1147,3kJuSc31qD09eLz,3765.9128662347794,428.54522763192654,9519.061965227127,11078.518598956369,779.5106071159244,929.4667612314224,9514.96
1148,3kJuSc31qD09eLz,3826.1280230283737,384.47733133565634,9511.037666916847,11184.922037549757,681.7989297052845,736.1462602615356,9517.63
1149,3kJuSc31qD09eLz,3879.311841249466,410.9022437632084,9651.718655467033,11584.993272656899,674.5610248455778,782.1324708461761,9750.63
1150,3kJuSc31qD09eLz,3899.049464583397,396.5728548541665,9678.502471923828,11419.684462699697,702.4931112118065,796.1623811721802,9539.23
1151,3kJuSc31qD09eLz,3906.5244381427765,379.0979849821888,9927.083815693855,11779.081382894374,832.2737458217889,785.3127416968346,9519.41
1152,3kJuSc31qD09eLz,3950.6389153767377,373.9895016103983,9859.21205997467,11668.841848035694,1141.4653744846582,1047.9566460251808,9391.49
1153,3kJuSc31qD09eLz,3967.0663293600082,464.7626866400242,9661.229221343994,11921.490389134182,1058.6494664400816,1011.9205060005188,9781.7
1154,3kJuSc31qD09eLz,3962.053886651993,431.25029488652945,9799.943335533142,11678.759397322254,991.1188518106937,985.5784323215485,9479.97
1155,3kJuSc31qD09eLz,3943.3921241760254,440.87685983628035,9804.032688844949,11745.552695041279,1028.1110097579658,998.0803546905518,9527.22
1156,3kJuSc31qD09eLz,3938.6582396626472,523.1916100978851,9512.345461845398,11860.236156057521,1021.2096678344533,989.8255696296692,9854.66
1157,3kJuSc31qD09eLz,3956.27869322896,481.0279342569411,9351.493246555328,11381.667783799634,919.9608066640794,1034.38861900568,9707.3
1158,3kJuSc31qD09eLz,3909.420393228531,423.1810743464157,9413.827784180641,11485.234443148463,808.8769993670285,743.3250991106033,9673.25
1159,3kJuSc31qD09eLz,3876.978950828314,389.57869739085436,9299.561574935913,11303.11514287019,751.0286465771496,780.6250014901161,9766.59
1160,3kJuSc31qD09eLz,3825.7994524240494,428.07587218284607,9216.161073625088,11551.104186482062,743.6808677017689,665.9256313443184,10003.3
1161,3kJuSc31qD09eLz,3796.1813685894012,414.8038229942322,9042.850915193558,11552.117086928358,769.511636197567,665.4271638989449,10194.2
1162,3kJuSc31qD09eLz,3785.1767842769623,379.2374269327265,9004.465120911598,11392.530335122367,769.6800030115992,578.0281686782837,10032.0
1163,3kJuSc31qD09eLz,3762.71355342865,357.30808072304353,8977.788458228111,11215.65631057349,944.8371116667986,768.9826619625092,9941.99
1164,3kJuSc31qD09eLz,3697.0590403079987,344.77799521014094,9128.520799160004,10873.308283137601,995.6955013945699,810.1153975725174,9517.37
1165,3kJuSc31qD09eLz,3637.998439848423,353.19161761552095,9098.943180680275,10738.595982970532,968.1626309994608,935.6703822612762,9615.97
1166,3kJuSc31qD09eLz,3610.4782338142395,376.6439228653908,9069.620813727379,10957.313324227287,914.9035251662135,911.7847974300385,9897.45
1167,3kJuSc31qD09eLz,3580.8478337451816,435.96361877326854,9148.10034775734,11035.700634099492,990.1226673126221,771.3985574245453,9652.06
1168,3kJuSc31qD09eLz,3571.441841199994,446.30865927040577,9281.655534505844,11230.519731848544,1157.4510830566287,1062.3840689659119,9836.05
1169,3kJuSc31qD09eLz,3563.8104798793793,380.24465144006535,9211.523325920105,11003.067418607505,1010.6840336918831,983.3867936134338,9820.19
1170,3kJuSc31qD09eLz,3548.148809313774,395.60072536265943,9225.55323600769,11018.616540780049,911.0673777610064,813.0293959975243,9751.28
1171,3kJuSc31qD09eLz,3511.1846529245377,350.2460632015718,9358.29420542717,10353.222224720104,930.7571950610727,766.1609539985657,8968.9
1172,3kJuSc31qD09eLz,3487.5494432151318,377.92648535221815,9226.286342144012,10214.355137352144,917.099176148884,867.776735663414,9073.27
1173,3kJuSc31qD09eLz,3461.745624780655,349.97531355917454,9324.685755133629,10227.218661077088,976.2871438264847,774.3324929475784,8888.86
1174,3kJuSc31qD09eLz,3464.382195442915,328.1282876878977,9250.291558027267,10100.376074449194,878.2712964564562,777.976425409317,8957.28
1175,3kJuSc31qD09eLz,3473.1445430517197,265.73714600130916,9462.440578222275,10042.679860539301,854.8164966329932,812.0541868209839,8798.6
1176,3kJuSc31qD09eLz,3449.120954632759,299.09600823000073,9423.054636359215,10187.338737277578,879.8372711837292,620.2828633785248,8756.51
1177,3kJuSc31qD09eLz,3462.558896332979,265.9363993788138,9481.674457252026,10100.916882180092,964.4898384511471,835.9744156599045,8762.23
1178,3kJuSc31qD09eLz,3444.2872366905212,305.8459059409797,9309.708736658096,9996.07646124046,833.3992383554578,704.2329357266426,8807.07
1179,3kJuSc31qD09eLz,3447.401801230386,321.52671413775533,9363.906370282173,10003.769307153982,838.4198086950928,737.4467482566833,8769.96
1180,3kJuSc31qD09eLz,3435.8806678056717,309.3551721572876,9311.124440908432,10069.326344819969,874.0775759122334,776.0326750278473,8914.92
1181,3kJuSc31qD09eLz,3440.1519568413496,266.613261346356,9329.795541763306,10039.436820348663,859.8900066111237,725.8554034233093,8868.84
1182,3kJuSc31qD09eLz,3434.1357181444764,296.1329587548971,9522.910990715027,10414.732722694973,880.8157035233453,761.7034154683352,9042.44
1183,3kJuSc31qD09eLz,3453.283529341221,298.5984239280224,9613.290722936392,10570.205527411483,821.6175913130865,744.5505831241608,9127.97
1184,3kJuSc31qD09eLz,3460.0919309854507,319.98306020814925,9537.707120895386,10452.131580917307,845.9934710077941,819.6219904124737,9107.98
1185,3kJuSc31qD09eLz,3451.7215019464493,301.6493035852909,9583.479838609695,10539.078572209768,782.1636129340623,752.3882060647011,9172.45
