step_no,step_id,kf_id,liquidity,price,equity,debt,profit,production,sales,inventory,queue,expected_demand,intresses,loans,labour_demand,staff,first_step,lmbda,wage_bill
2415,755442501,K_0,13.1032,1.87793e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2416,350435072,K_0,13.1032,1.93387e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2417,261013460,K_0,13.1032,1.9939e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2418,157950677,K_0,13.1032,2.16708e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2419,794175508,K_0,13.1032,2.16708e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2420,987279315,K_0,13.1032,2.16708e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2421,645191405,K_0,13.1032,2.33717e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2422,784051062,K_0,13.1032,2.33717e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2423,410918052,K_0,13.1032,2.33717e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2424,742683642,K_0,13.1032,2.55283e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2425,574808757,K_0,13.1032,2.55283e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2426,834080422,K_0,13.1032,2.55283e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2427,192850351,K_0,13.1032,2.55283e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2428,204844457,K_0,13.1032,2.6628e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2429,598752010,K_0,13.1032,2.6628e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2430,268396012,K_0,13.1032,2.91083e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2431,99854349,K_0,13.1032,2.91083e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2432,866828957,K_0,13.1032,2.91083e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2433,621369122,K_0,13.1032,2.967e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2434,879714756,K_0,13.1032,3.02693e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2435,975692916,K_0,13.1032,3.08654e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2436,870412660,K_0,13.1032,3.16191e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2437,598624728,K_0,13.1032,3.41185e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2438,862370039,K_0,13.1032,3.41185e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2439,482960449,K_0,13.1032,3.47915e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2440,706136931,K_0,13.1032,3.57683e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2441,592446969,K_0,13.1032,3.81674e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2442,725326087,K_0,13.1032,3.81674e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2443,651867561,K_0,13.1032,3.81674e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2444,126957706,K_0,13.1032,3.87756e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2445,380617913,K_0,13.1032,4.00834e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2446,497883068,K_0,13.1032,4.24378e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2447,572724696,K_0,13.1032,4.24378e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2448,841324396,K_0,13.1032,4.3712e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2449,396308986,K_0,13.1032,4.62409e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2450,891648316,K_0,13.1032,4.62409e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2451,885352819,K_0,13.1032,4.74173e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2452,446608819,K_0,13.1032,4.88647e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2453,34848785,K_0,13.1032,5.36977e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2454,518774339,K_0,13.1032,5.36977e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2455,616975866,K_0,13.1032,5.36977e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2456,822158675,K_0,13.1032,5.36977e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2457,293113901,K_0,13.1032,5.43517e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2458,676277804,K_0,13.1032,5.86247e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2459,976647552,K_0,13.1032,5.86247e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2460,800561092,K_0,13.1032,6.29532e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2461,985483970,K_0,13.1032,6.29532e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2462,697091262,K_0,13.1032,6.29532e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2463,157079813,K_0,13.1032,6.36414e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2464,976805542,K_0,13.1032,6.56528e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2465,615946803,K_0,13.1032,7.0887e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2466,895036813,K_0,13.1032,7.0887e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2467,531340065,K_0,13.1032,7.23299e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2468,378407601,K_0,13.1032,7.72136e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2469,629300264,K_0,13.1032,7.72136e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2470,193465246,K_0,13.1032,8.01405e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2471,662065384,K_0,13.1032,8.03612e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2472,168578733,K_0,13.1032,8.10809e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2473,463374532,K_0,13.1032,8.46046e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2474,620371326,K_0,13.1032,8.47058e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2475,332374632,K_0,13.1032,8.66952e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2476,164294925,K_0,13.1032,9.44963e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2477,994625953,K_0,13.1032,9.91457e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2478,438425463,K_0,13.1032,9.91457e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2479,239280411,K_0,13.1032,9.95184e+25,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2480,216327312,K_0,13.1032,1.03134e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2481,639985712,K_0,13.1032,1.11957e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2482,258876781,K_0,13.1032,1.11957e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2483,768228571,K_0,13.1032,1.11957e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2484,241556370,K_0,13.1032,1.14248e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2485,807470438,K_0,13.1032,1.20287e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2486,70908939,K_0,13.1032,1.25179e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2487,137549405,K_0,13.1032,1.25179e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2488,634624942,K_0,13.1032,1.3366e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2489,452558115,K_0,13.1032,1.3366e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2490,746484516,K_0,13.1032,1.45254e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2491,552797452,K_0,13.1032,1.45254e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2492,353549373,K_0,13.1032,1.45254e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2493,582584821,K_0,13.1032,1.56862e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2494,590648062,K_0,13.1032,1.56862e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2495,818755813,K_0,13.1032,1.56862e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2496,446548741,K_0,13.1032,1.61785e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2497,448046233,K_0,13.1032,1.66111e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2498,425541613,K_0,13.1032,1.73723e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2499,448488440,K_0,13.1032,1.73723e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2500,704268438,K_0,13.1032,1.79519e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2501,586761431,K_0,13.1032,1.81617e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2502,617780578,K_0,13.1032,1.82659e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2503,435234299,K_0,13.1032,1.89623e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2504,518531840,K_0,13.1032,2.07655e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2505,53944373,K_0,13.1032,2.07655e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2506,854975223,K_0,13.1032,2.12344e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2507,434580743,K_0,13.1032,2.26196e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2508,8792020,K_0,13.1032,2.26196e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2509,402499875,K_0,13.1032,2.31865e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2510,413899401,K_0,13.1032,2.4982e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2511,774256106,K_0,13.1032,2.4982e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2512,595824955,K_0,13.1032,2.4982e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2513,355136068,K_0,13.1032,2.67515e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2514,856102329,K_0,13.1032,2.67515e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2515,663036302,K_0,13.1032,2.67515e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2516,922637183,K_0,13.1032,2.89793e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2517,222285248,K_0,13.1032,2.89793e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2518,232762011,K_0,13.1032,2.89793e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2519,981714043,K_0,13.1032,3.0161e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2520,761481225,K_0,13.1032,3.0161e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2521,649018803,K_0,13.1032,3.16938e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2522,567669471,K_0,13.1032,3.16938e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2523,795904204,K_0,13.1032,3.39677e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2524,224280372,K_0,13.1032,3.39677e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2525,366583041,K_0,13.1032,3.66279e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2526,577645328,K_0,13.1032,3.66279e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2527,35434328,K_0,13.1032,3.66279e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2528,786844317,K_0,13.1032,3.93078e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2529,551071752,K_0,13.1032,3.93078e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2530,19518833,K_0,13.1032,3.93078e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2531,867718079,K_0,13.1032,4.30794e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2532,523786740,K_0,13.1032,4.30794e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2533,92371491,K_0,13.1032,4.30794e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2534,154702479,K_0,13.1032,4.48368e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2535,96883372,K_0,13.1032,4.75837e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2536,962154299,K_0,13.1032,4.75837e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2537,579521941,K_0,13.1032,5.20171e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2538,686864320,K_0,13.1032,5.20171e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2539,844403610,K_0,13.1032,5.20171e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2540,319615844,K_0,13.1032,5.5028e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2541,243852620,K_0,13.1032,5.5028e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2542,476447630,K_0,13.1032,5.5028e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2543,982105945,K_0,13.1032,5.7907e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2544,105471260,K_0,13.1032,5.8828e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2545,111350456,K_0,13.1032,6.22915e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2546,459444455,K_0,13.1032,6.22915e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2547,375647853,K_0,13.1032,6.38841e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2548,557505979,K_0,13.1032,6.56032e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2549,319542728,K_0,13.1032,7.17115e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2550,471030749,K_0,13.1032,7.17115e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2551,834899578,K_0,13.1032,7.17115e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2552,988138176,K_0,13.1032,7.17115e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2553,411687922,K_0,13.1032,7.63086e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2554,466971341,K_0,13.1032,8.28825e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2555,763988507,K_0,13.1032,8.28825e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2556,836146174,K_0,13.1032,8.28825e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2557,314825184,K_0,13.1032,8.28825e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2558,524367615,K_0,13.1032,8.67349e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2559,536255106,K_0,13.1032,8.89886e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2560,887944047,K_0,13.1032,9.28565e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2561,822297848,K_0,13.1032,9.6432e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2562,472461645,K_0,13.1032,9.6432e+26,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2563,884404698,K_0,13.1032,1.05574e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2564,696224726,K_0,13.1032,1.05574e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2565,960848751,K_0,13.1032,1.05574e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2566,787193046,K_0,13.1032,1.05574e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2567,88405728,K_0,13.1032,1.12293e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2568,46739188,K_0,13.1032,1.12293e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2569,482453244,K_0,13.1032,1.23415e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2570,59776037,K_0,13.1032,1.23415e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2571,10898455,K_0,13.1032,1.23415e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2572,560560123,K_0,13.1032,1.23415e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2573,672651907,K_0,13.1032,1.27425e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2574,768021133,K_0,13.1032,1.288e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2575,664265341,K_0,13.1032,1.38271e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2576,907503415,K_0,13.1032,1.38271e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2577,571385645,K_0,13.1032,1.4661e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2578,104437711,K_0,13.1032,1.4661e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2579,226613377,K_0,13.1032,1.56758e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2580,727534079,K_0,13.1032,1.56758e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
2581,326427694,K_0,13.1032,1.56758e+27,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
