step_no,steps_id,capitalist_id,budget,wealth,human_wealth,spent_amount
1376,829490988,B_0,0.507517,1.20697,0.493054,0.507517
1377,40532203,B_0,0.553402,1.23947,0.496768,0.553402
1378,709701824,B_0,0.558741,0.680732,0.476897,0.558741
1379,252911473,B_0,0.510934,0.576733,0.474099,0.510934
1380,941419414,B_0,0.502935,1.55861,0.514527,0.502935
1381,677694192,B_0,0.592458,2.7536,0.565444,0.592458
1382,360517640,B_0,0.703124,2.05047,0.542826,0.703124
1383,697633248,B_0,0.64535,1.641,0.530548,0.64535
1384,436995391,B_0,0.612598,1.19105,0.515832,0.612598
1385,896852108,B_0,0.575385,1.19133,0.518225,0.575385
1386,325528691,B_0,0.577792,0.613541,0.497496,0.577792
1387,374746816,B_0,0.528174,0.442409,0.491878,0.528174
1388,19041336,B_0,0.442409,0.164356,0.478777,0.442409
1389,645323450,B_0,0.164356,0.0,0.459626,0.164356
1390,560829517,B_0,0.0,0.296344,0.453095,0.0
1391,762663699,B_0,0.296344,0.0,0.434971,0.296344
1392,48617865,B_0,0.0,0.180884,0.424808,0.0
1393,93745718,B_0,0.180884,0.326806,0.420888,0.180884
1394,392160559,B_0,0.326806,0.345967,0.417891,0.326806
1395,497375606,B_0,0.345967,0.771044,0.432017,0.345967
1396,628007604,B_0,0.470569,0.300475,0.414736,0.470569
1397,227818096,B_0,0.300475,0.322279,0.411038,0.300475
1398,699257362,B_0,0.322279,0.744157,0.424363,0.322279
1399,229256142,B_0,0.461571,0.821981,0.428964,0.461571
1400,617682119,B_0,0.470063,0.582757,0.421039,0.470063
1401,109059731,B_0,0.450177,0.520144,0.4197,0.450177
1402,102827722,B_0,0.445707,1.0898,0.443526,0.445707
1403,857991617,B_0,0.498016,2.03604,0.483556,0.498016
1404,241164896,B_0,0.585358,1.91592,0.482823,0.585358
1405,96878170,B_0,0.578619,2.11014,0.494424,0.578619
1406,398399505,B_0,0.599931,2.0995,0.498218,0.599931
1407,16003024,B_0,0.603193,2.3843,0.513809,0.603193
1408,178507275,B_0,0.633024,1.83492,0.496603,0.633024
1409,52422532,B_0,0.588348,1.84677,0.500746,0.588348
1410,162138682,B_0,0.593085,1.37482,0.485562,0.593085
1411,204961654,B_0,0.554303,0.988966,0.472878,0.554303
1412,31972835,B_0,0.522326,0.647245,0.461187,0.522326
1413,679319695,B_0,0.493549,0.883548,0.471933,0.493549
1414,767643016,B_0,0.516111,0.367438,0.453056,0.516111
1415,483137115,B_0,0.367438,0.543073,0.456657,0.367438
1416,694538638,B_0,0.48381,0.387163,0.451506,0.48381
1417,367434250,B_0,0.387163,0.0928054,0.437158,0.387163
1418,544030149,B_0,0.0928054,0.157458,0.42597,0.0928054
1419,546118963,B_0,0.157458,1.43775,0.466441,0.157458
1420,496159204,B_0,0.538329,0.899421,0.447784,0.538329
1421,209425443,B_0,0.492755,1.38282,0.468919,0.492755
1422,448926395,B_0,0.53806,0.844764,0.450162,0.53806
1423,932043475,B_0,0.4924,0.352364,0.432156,0.4924
1424,667341632,B_0,0.352364,0.393254,0.4306,0.352364
1425,48973044,B_0,0.393254,0.133271,0.418706,0.393254
1426,827717207,B_0,0.133271,0.338144,0.415484,0.133271
1427,262100304,B_0,0.338144,0.493912,0.418621,0.338144
1428,734917881,B_0,0.443317,0.0505956,0.401876,0.443317
1429,464367897,B_0,0.0505956,0.291363,0.397456,0.0505956
1430,466097886,B_0,0.291363,1.5194,0.442334,0.291363
1431,581414412,B_0,0.518304,1.0011,0.42464,0.518304
1432,810753683,B_0,0.474695,1.03652,0.428059,0.474695
1433,486912041,B_0,0.479885,0.685198,0.416079,0.479885
1434,882508917,B_0,0.450339,0.918992,0.426802,0.450339
1435,971762561,B_0,0.472751,0.446241,0.409729,0.472751
1436,680800661,B_0,0.432042,0.114256,0.397343,0.432042
1437,605353270,B_0,0.114256,0.146051,0.387291,0.114256
1438,25341423,B_0,0.146051,0.0487508,0.373749,0.146051
1439,943584571,B_0,0.0487508,0.928519,0.39594,0.0487508
1440,567187045,B_0,0.442366,0.486153,0.380102,0.442366
1441,887034806,B_0,0.40441,0.370965,0.376467,0.40441
1442,463130165,B_0,0.370965,0.162218,0.367897,0.370965
1443,86816810,B_0,0.162218,0.341247,0.366831,0.162218
1444,860296422,B_0,0.341247,0.0,0.352158,0.341247
1445,759869352,B_0,0.0,0.350416,0.352088,0.0
1446,579306575,B_0,0.350416,0.307881,0.35032,0.350416
1447,913092281,B_0,0.307881,0.317469,0.349006,0.307881
1448,120237339,B_0,0.317469,0.00285214,0.33516,0.317469
1449,601046414,B_0,0.00285214,0.175934,0.328791,0.00285214
1450,596686036,B_0,0.175934,0.312832,0.328152,0.175934
1451,42525027,B_0,0.312832,0.241975,0.324705,0.312832
1452,359441958,B_0,0.241975,0.114465,0.316296,0.241975
1453,154378691,B_0,0.114465,0.278935,0.314801,0.114465
1454,397586760,B_0,0.278935,0.166826,0.308882,0.278935
1455,846011674,B_0,0.166826,0.53013,0.317732,0.166826
1456,796750880,B_0,0.344239,0.286513,0.309048,0.344239
1457,244496952,B_0,0.286513,0.564414,0.319262,0.286513
1458,590223376,B_0,0.347483,1.23804,0.347336,0.347483
1459,83710159,B_0,0.409239,0.828805,0.333443,0.409239
1460,196577411,B_0,0.374883,0.797408,0.333845,0.374883
1461,729840282,B_0,0.373715,0.651147,0.329589,0.373715
1462,878326503,B_0,0.362146,0.746694,0.334713,0.362146
1463,703321112,B_0,0.372048,1.67915,0.373505,0.372048
1464,806817475,B_0,0.457462,2.5903,0.413309,0.457462
1465,755459227,B_0,0.542824,2.04747,0.396777,0.542824
1466,900217952,B_0,0.49915,1.56764,0.381678,0.49915
1467,397549737,B_0,0.46006,1.29868,0.374055,0.46006
1468,574706729,B_0,0.438989,1.02464,0.365691,0.438989
1469,794946434,B_0,0.416923,0.607717,0.351063,0.416923
1470,531881245,B_0,0.381449,0.771638,0.358836,0.381449
1471,788355890,B_0,0.397418,1.32301,0.382434,0.397418
1472,658321361,B_0,0.448584,0.938571,0.369702,0.448584
1473,437735033,B_0,0.416631,1.046,0.375876,0.416631
1474,57265180,B_0,0.428176,0.687769,0.363639,0.428176
1475,760416249,B_0,0.398028,0.637212,0.362993,0.398028
1476,886595706,B_0,0.394853,0.592424,0.362475,0.394853
1477,761989659,B_0,0.392097,0.636502,0.365423,0.392097
1478,141262803,B_0,0.397249,1.28445,0.392614,0.397249
1479,902285812,B_0,0.456837,2.48197,0.443084,0.456837
1480,83483445,B_0,0.567183,2.11603,0.43341,0.567183
1481,316219936,B_0,0.539212,2.22231,0.441893,0.539212
1482,841653485,B_0,0.553009,2.92664,0.474511,0.553009
1483,890592208,B_0,0.620843,2.3058,0.455531,0.620843
1484,655441831,B_0,0.570821,2.15532,0.454123,0.570821
1485,913274651,B_0,0.561889,2.5705,0.475041,0.561889
1486,469100981,B_0,0.603567,2.70012,0.485367,0.603567
1487,377398753,B_0,0.620373,2.07975,0.465952,0.620373
1488,808412871,B_0,0.56994,1.98656,0.466384,0.56994
1489,298020616,B_0,0.565712,3.06572,0.513524,0.565712
1490,457097213,B_0,0.66681,2.67254,0.503928,0.66681
1491,224043624,B_0,0.637555,2.05455,0.484554,0.637555
1492,552278915,B_0,0.587281,1.84775,0.480391,0.587281
1493,347239669,B_0,0.572778,1.63416,0.475543,0.572778
1494,922796973,B_0,0.55725,1.41588,0.47008,0.55725
1495,776912402,B_0,0.540874,1.18731,0.463769,0.540874
1496,506701557,B_0,0.523135,0.680034,0.445852,0.523135
1497,304643311,B_0,0.479854,0.20018,0.428018,0.479854
1498,393636625,B_0,0.20018,0.03384,0.412251,0.20018
1499,661620348,B_0,0.03384,0.468333,0.414494,0.03384
1500,427771672,B_0,0.437911,0.156876,0.402973,0.437911
1501,783334080,B_0,0.156876,0.156562,0.393116,0.156876
1502,563655112,B_0,0.156562,0.0431982,0.37912,0.156562
1503,624327217,B_0,0.0431982,0.313216,0.376483,0.0431982
1504,636924548,B_0,0.313216,1.85237,0.435519,0.313216
1505,653258327,B_0,0.528137,1.34183,0.418802,0.528137
1506,7816495,B_0,0.485894,1.71678,0.436484,0.485894
1507,652075076,B_0,0.522323,1.42493,0.428243,0.522323
1508,382464134,B_0,0.49949,1.40453,0.430277,0.49949
1509,170358538,B_0,0.500504,1.11279,0.421417,0.500504
1510,673442595,B_0,0.477056,0.635733,0.40456,0.477056
1511,769680717,B_0,0.436347,0.666852,0.407076,0.436347
1512,664094566,B_0,0.440419,1.24524,0.431545,0.440419
1513,783682142,B_0,0.493807,0.77734,0.41532,0.493807
1514,544968299,B_0,0.454187,0.623149,0.410707,0.454187
1515,727677479,B_0,0.441864,0.350953,0.401065,0.441864
1516,424672701,B_0,0.350953,0.10195,0.389101,0.350953
1517,427404426,B_0,0.10195,0.381286,0.388788,0.10195
1518,468786926,B_0,0.381286,0.0,0.373237,0.381286
1519,641550689,B_0,0.0,0.82603,0.391348,0.0
1520,503696630,B_0,0.43265,0.39338,0.375694,0.43265
1521,514656887,B_0,0.39338,0.56032,0.383079,0.39338
1522,594886849,B_0,0.411095,0.570861,0.384622,0.411095
1523,519508281,B_0,0.413165,0.157696,0.369237,0.413165
1524,701443779,B_0,0.157696,0.585634,0.377893,0.157696
1525,508045910,B_0,0.407174,0.17846,0.362777,0.407174
1526,702292423,B_0,0.17846,0.384383,0.363641,0.17846
1527,733480857,B_0,0.38286,0.13859,0.354578,0.38286
1528,996988195,B_0,0.13859,0.350303,0.354407,0.13859
1529,871977999,B_0,0.350303,0.354195,0.354399,0.350303
1530,379787296,B_0,0.354195,0.0,0.340223,0.354195
1531,40706158,B_0,0.0,0.185285,0.334025,0.0
1532,236061205,B_0,0.185285,0.0097528,0.321054,0.185285
1533,293500222,B_0,0.0097528,0.0,0.308212,0.0097528
1534,149797146,B_0,0.0,0.314322,0.308457,0.0
1535,291143733,B_0,0.314322,0.0650034,0.298719,0.314322
1536,596884507,B_0,0.0650034,0.545279,0.308581,0.0650034
1537,73903702,B_0,0.335845,0.209434,0.296238,0.335845
1538,375911745,B_0,0.209434,0.166337,0.291042,0.209434
1539,682321450,B_0,0.166337,0.134438,0.284778,0.166337
1540,322137150,B_0,0.134438,0.180634,0.280612,0.134438
1541,294280391,B_0,0.180634,0.0,0.269387,0.180634
1542,807389953,B_0,0.0,0.286873,0.270087,0.0
1543,217379576,B_0,0.28443,1.90672,0.335454,0.28443
1544,132297616,B_0,0.43079,1.73186,0.332273,0.43079
1545,455165628,B_0,0.418866,1.3612,0.320911,0.418866
1546,244999508,B_0,0.388971,1.27111,0.32003,0.388971
1547,393989655,B_0,0.383585,1.07741,0.314824,0.383585
1548,303342188,B_0,0.368694,1.09673,0.317751,0.368694
1549,456265969,B_0,0.372588,0.724142,0.305041,0.372588
1550,596649924,B_0,0.341248,0.543424,0.299261,0.341248
1551,95836178,B_0,0.326432,0.92213,0.315496,0.326432
1552,210268202,B_0,0.361602,0.622539,0.305357,0.361602
1553,558660270,B_0,0.336484,0.640148,0.307306,0.336484
1554,566240841,B_0,0.339313,0.492703,0.302689,0.339313
1555,491934749,B_0,0.327324,0.748327,0.313899,0.327324
1556,30227915,B_0,0.351315,0.472302,0.304355,0.351315
1557,725677967,B_0,0.32797,0.496095,0.306251,0.32797
1558,970439762,B_0,0.331056,0.289307,0.298972,0.331056
1559,972000805,B_0,0.289307,0.646257,0.312863,0.289307
1560,691585337,B_0,0.345176,0.401347,0.304359,0.345176
1561,358375467,B_0,0.324426,0.652074,0.315191,0.324426
1562,597934339,B_0,0.347795,0.576463,0.313471,0.347795
1563,323249812,B_0,0.342294,0.570377,0.31438,0.342294
1564,400859568,B_0,0.342899,2.09466,0.376492,0.342899
1565,975701573,B_0,0.481225,3.02195,0.417773,0.481225
1566,560589869,B_0,0.568871,2.45308,0.401062,0.568871
1567,659932418,B_0,0.523716,1.98369,0.387193,0.523716
1568,824235907,B_0,0.486377,2.06955,0.394594,0.486377
1569,112168184,B_0,0.498072,1.71709,0.384635,0.498072
1570,238552920,B_0,0.47049,1.62814,0.384511,0.47049
1571,584579357,B_0,0.465918,1.74295,0.39236,0.465918
1572,24133216,B_0,0.479508,1.64494,0.391926,0.479508
1573,122349247,B_0,0.474173,1.55122,0.391467,0.474173
1574,877172748,B_0,0.469027,1.42892,0.389677,0.469027
1575,56735699,B_0,0.461123,1.35046,0.389397,0.461123
1576,103875304,B_0,0.45692,1.31607,0.390722,0.45692
1577,969601292,B_0,0.456525,1.44595,0.398549,0.456525
1578,787154404,B_0,0.470847,0.975107,0.382607,0.470847
1579,585432279,B_0,0.431363,0.723512,0.374494,0.431363
1580,93837620,B_0,0.410669,0.381654,0.362266,0.410669
1581,260625391,B_0,0.381349,0.57909,0.370927,0.381349
1582,739103705,B_0,0.399882,0.839928,0.382519,0.399882
1583,120922724,B_0,0.424515,0.631793,0.375873,0.424515
1584,73840516,B_0,0.407463,0.731318,0.381118,0.407463
1585,251168792,B_0,0.417684,1.35869,0.407675,0.417684
1586,890710682,B_0,0.47561,1.0431,0.397769,0.47561
1587,335130237,B_0,0.449924,0.974983,0.397131,0.449924
1588,323276284,B_0,0.44588,0.567528,0.382782,0.44588
1589,943330118,B_0,0.411159,0.583404,0.384553,0.411159
1590,868747277,B_0,0.413723,0.169682,0.36917,0.413723
1591,177852926,B_0,0.169682,0.441479,0.372063,0.169682
1592,236391876,B_0,0.394137,0.237498,0.364787,0.394137
1593,486922721,B_0,0.237498,0.272471,0.361094,0.237498
1594,34577217,B_0,0.272471,0.394563,0.362433,0.272471
1595,497764160,B_0,0.382161,0.0374009,0.348935,0.382161
1596,760503484,B_0,0.0374009,0.528356,0.356112,0.0374009
1597,465911911,B_0,0.38253,1.45677,0.394305,0.38253
1598,677741940,B_0,0.467144,0.989622,0.378533,0.467144
1599,633956095,B_0,0.428014,1.45135,0.398981,0.428014
1600,158642388,B_0,0.471549,0.979798,0.383022,0.471549
1601,5751535,B_0,0.432012,1.06655,0.388452,0.432012
1602,691681101,B_0,0.441779,0.855268,0.382134,0.441779
1603,888844916,B_0,0.424897,0.792481,0.381333,0.424897
1604,462241405,B_0,0.420957,0.920506,0.388039,0.420957
1605,201319793,B_0,0.434064,0.613557,0.377602,0.434064
1606,599430637,B_0,0.408279,0.82306,0.387209,0.408279
1607,506690192,B_0,0.428362,0.394698,0.37172,0.428362
1608,798900934,B_0,0.391455,0.392132,0.372407,0.391455
1609,605724350,B_0,0.392014,0.215999,0.366146,0.392014
1610,794063179,B_0,0.215999,0.361888,0.365976,0.215999
1611,481422404,B_0,0.361888,1.43803,0.408858,0.361888
1612,785765169,B_0,0.480759,0.966367,0.392868,0.480759
1613,456550857,B_0,0.441186,1.06326,0.398676,0.441186
1614,735648705,B_0,0.451839,0.781925,0.389549,0.451839
1615,178973405,B_0,0.428645,0.777928,0.390953,0.428645
1616,63697178,B_0,0.42985,0.348079,0.375315,0.42985
1617,187898211,B_0,0.348079,0.303865,0.372457,0.348079
1618,507359861,B_0,0.303865,0.374804,0.372551,0.303865
1619,801761923,B_0,0.374804,0.782191,0.388936,0.374804
1620,620828494,B_0,0.428046,0.354145,0.373379,0.428046
1621,647362043,B_0,0.354145,0.432816,0.375756,0.354145
1622,333358457,B_0,0.397397,0.521683,0.380177,0.397397
1623,444197777,B_0,0.406261,0.4879,0.379869,0.406261
1624,258091044,B_0,0.404264,0.651703,0.387397,0.404264
1625,173332209,B_0,0.419982,0.759984,0.393031,0.419982
1626,990836335,B_0,0.431031,1.78882,0.435705,0.431031
1627,215720123,B_0,0.525146,1.26368,0.418277,0.525146
1628,311792697,B_0,0.481461,1.16321,0.416785,0.481461
1629,690099211,B_0,0.474946,1.40077,0.428614,0.474946
1630,582692877,B_0,0.498652,2.03025,0.456595,0.498652
1631,36172883,B_0,0.558107,1.77396,0.450404,0.558107
1632,326920672,B_0,0.539102,1.56123,0.445443,0.539102
1633,234486919,B_0,0.523504,1.34938,0.440091,0.523504
1634,212066731,B_0,0.50756,1.16465,0.4354,0.50756
1635,642428358,B_0,0.493633,0.984488,0.430523,0.493633
1636,521501435,B_0,0.479748,0.768714,0.423861,0.479748
1637,240746008,B_0,0.462297,0.671234,0.4215,0.462297
1638,497754925,B_0,0.455061,0.587089,0.419476,0.455061
1639,163690466,B_0,0.448831,0.764666,0.427754,0.448831
1640,978159856,B_0,0.465987,0.405649,0.414922,0.465987
1641,728754509,B_0,0.405649,0.0434909,0.400065,0.405649
1642,283229942,B_0,0.0434909,0.284052,0.395424,0.0434909
1643,463601429,B_0,0.284052,0.0369137,0.381084,0.284052
1644,959680799,B_0,0.0369137,0.162273,0.372332,0.0369137
1645,720800414,B_0,0.162273,0.0,0.357438,0.162273
1646,770236539,B_0,0.0,0.344682,0.356928,0.0
1647,580814235,B_0,0.344682,0.306152,0.354897,0.344682
1648,289719478,B_0,0.306152,1.59286,0.404415,0.306152
1649,649535811,B_0,0.484058,1.24038,0.393502,0.484058
1650,230293889,B_0,0.455521,0.784858,0.377762,0.455521
1651,285179071,B_0,0.417005,0.367853,0.362651,0.417005
1652,386198256,B_0,0.367853,0.0,0.348145,0.367853
1653,321903609,B_0,0.0,0.0667438,0.336889,0.0
1654,371835279,B_0,0.0667438,0.172558,0.330316,0.0667438
1655,710495039,B_0,0.172558,0.330305,0.330316,0.172558
1656,984368932,B_0,0.330305,0.17167,0.32397,0.330305
1657,356494784,B_0,0.17167,0.0372543,0.312501,0.17167
1658,312836208,B_0,0.0372543,0.0161088,0.300645,0.0372543
1659,541775719,B_0,0.0161088,0.229687,0.297807,0.0161088
1660,444622736,B_0,0.229687,0.167058,0.292577,0.229687
1661,686694009,B_0,0.167058,0.562164,0.303361,0.167058
1662,652590279,B_0,0.331469,0.230695,0.291226,0.331469
1663,106460269,B_0,0.230695,0.343766,0.293328,0.230695
1664,931573023,B_0,0.310516,0.242949,0.289983,0.310516
1665,779626998,B_0,0.242949,0.67163,0.305249,0.242949
1666,886084290,B_0,0.33883,0.676291,0.306778,0.33883
1667,553233763,B_0,0.340593,0.511276,0.30153,0.340593
1668,326699382,B_0,0.327094,0.260925,0.292539,0.327094
1669,479196011,B_0,0.260925,0.0,0.280837,0.260925
1670,4474062,B_0,0.0,0.198325,0.277537,0.0
1671,817594028,B_0,0.198325,0.205689,0.274663,0.198325
1672,469832995,B_0,0.205689,0.191557,0.271339,0.205689
1673,683106543,B_0,0.191557,0.283988,0.271845,0.191557
1674,462542668,B_0,0.283988,0.175569,0.267994,0.283988
1675,21009177,B_0,0.175569,0.165952,0.263912,0.175569
1676,922910618,B_0,0.165952,0.598642,0.277301,0.165952
1677,975852174,B_0,0.307233,0.321789,0.267424,0.307233
1678,544657298,B_0,0.283514,0.485498,0.274616,0.283514
1679,582760923,B_0,0.298891,0.187156,0.263654,0.298891
1680,583385026,B_0,0.187156,0.166361,0.259762,0.187156
1681,346073571,B_0,0.166361,0.870971,0.28421,0.166361
1682,476106905,B_0,0.327759,0.5849,0.274509,0.327759
1683,850637571,B_0,0.303754,1.21235,0.300777,0.303754
1684,241652443,B_0,0.361394,2.54662,0.356573,0.361394
1685,45363536,B_0,0.483903,2.15032,0.345814,0.483903
1686,778475538,B_0,0.45333,2.54449,0.365881,0.45333
1687,544209885,B_0,0.493106,2.43373,0.36654,0.493106
1688,933556439,B_0,0.488226,2.17614,0.361104,0.488226
1689,412095074,B_0,0.46991,1.86459,0.352994,0.46991
1690,238934840,B_0,0.446223,1.8061,0.354384,0.446223
1691,425887202,B_0,0.444689,1.36141,0.340208,0.444689
1692,817076866,B_0,0.408279,1.30602,0.340716,0.408279
1693,477126613,B_0,0.406017,1.13241,0.336383,0.406017
1694,978085991,B_0,0.393003,0.778253,0.324482,0.393003
1695,210471183,B_0,0.363394,0.662302,0.3214,0.363394
1696,827258158,B_0,0.354515,1.35172,0.350301,0.354515
1697,479082833,B_0,0.417888,2.08416,0.382302,0.417888
1698,108473664,B_0,0.48651,1.67526,0.370115,0.48651
1699,427679856,B_0,0.453878,1.22138,0.35531,0.453878
1700,941706659,B_0,0.416379,1.20802,0.357218,0.416379
1701,332981213,B_0,0.417619,0.802126,0.343399,0.417619
1702,131276493,B_0,0.383505,0.617654,0.337624,0.383505
1703,891892476,B_0,0.368507,0.427381,0.331248,0.368507
1704,81839781,B_0,0.352617,0.252996,0.325128,0.352617
1705,177651379,B_0,0.252996,0.440261,0.329733,0.252996
1706,733624505,B_0,0.351746,0.444981,0.330802,0.351746
1707,393729749,B_0,0.353052,0.448395,0.331829,0.353052
1708,57915818,B_0,0.354249,0.57791,0.337906,0.354249
1709,631728911,B_0,0.366802,1.20592,0.364183,0.366802
1710,363849600,B_0,0.424479,1.79847,0.390297,0.424479
1711,738940764,B_0,0.48022,1.46653,0.380616,0.48022
1712,17087639,B_0,0.453943,1.62295,0.389806,0.453943
1713,650901481,B_0,0.470954,1.54224,0.389823,0.470954
1714,417253852,B_0,0.466935,1.25179,0.38129,0.466935
1715,954276401,B_0,0.44388,0.870993,0.368561,0.44388
1716,829788598,B_0,0.412111,0.695629,0.363289,0.412111
1717,187344554,B_0,0.39807,0.377542,0.351957,0.39807
1718,984939690,B_0,0.370834,0.513215,0.358139,0.370834
1719,877201609,B_0,0.383799,1.62338,0.403572,0.383799
1720,600938932,B_0,0.484741,2.23606,0.431326,0.484741
1721,194462609,B_0,0.543129,1.87624,0.421405,0.543129
1722,245870514,B_0,0.515217,1.36102,0.404549,0.515217
1723,627713724,B_0,0.4726,1.47587,0.411865,0.4726
1724,323171289,B_0,0.485658,1.19166,0.403448,0.485658
1725,247668683,B_0,0.463031,0.909243,0.394535,0.463031
1726,626635300,B_0,0.439997,0.581238,0.383233,0.439997
1727,582105251,B_0,0.412295,0.64271,0.386854,0.412295
1728,358639962,B_0,0.41899,1.66572,0.42906,0.41899
1729,126965047,B_0,0.512346,1.15337,0.411898,0.512346
1730,355616180,B_0,0.469566,1.32103,0.420911,0.469566
1731,665128179,B_0,0.486962,1.95051,0.448732,0.486962
1732,109719868,B_0,0.546257,1.45515,0.432818,0.546257
1733,331518766,B_0,0.505576,1.04428,0.419294,0.505576
1734,433353838,B_0,0.471508,0.594828,0.403404,0.471508
1735,810362820,B_0,0.433146,0.161682,0.387268,0.433146
1736,648500211,B_0,0.161682,0.0,0.371778,0.161682
1737,52531123,B_0,0.0,0.0,0.356906,0.0
1738,828950919,B_0,0.0,0.455598,0.360854,0.0
1739,321666894,B_0,0.383634,0.071964,0.34642,0.383634
1740,969675027,B_0,0.071964,0.0,0.332563,0.071964
1741,574612666,B_0,0.0,0.0,0.319261,0.0
1742,299682730,B_0,0.0,0.315691,0.319118,0.0
1743,26040939,B_0,0.315691,0.0120431,0.306835,0.315691
1744,37578999,B_0,0.0,0.0198922,0.295357,0.0
1745,890098999,B_0,0.0198922,0.14334,0.289276,0.0198922
1746,916676384,B_0,0.14334,0.0,0.277705,0.14334
1747,130363460,B_0,0.0,0.355474,0.280816,0.0
1748,722549309,B_0,0.0,0.0921573,0.27327,0.0
1749,645606064,B_0,0.0921573,0.133891,0.267695,0.0921573
1750,384189671,B_0,0.133891,0.0,0.256987,0.133891
1751,586549302,B_0,0.0,0.29322,0.258436,0.0
1752,106641311,B_0,0.273097,0.0201228,0.248099,0.273097
1753,516434186,B_0,0.0,0.228246,0.247305,0.0
1754,729762162,B_0,0.228246,0.0,0.237412,0.228246
1755,318771575,B_0,0.0,0.220093,0.23672,0.0
1756,925388518,B_0,0.0,0.0688285,0.230004,0.0
1757,693936961,B_0,0.0688285,0.232345,0.230098,0.0688285
1758,97444096,B_0,0.232345,0.0,0.220894,0.232345
1759,763498543,B_0,0.0,0.0,0.212058,0.0
1760,246216757,B_0,0.0,0.00980617,0.203968,0.0
1761,310853296,B_0,0.00980617,0.195653,0.203635,0.00980617
1762,658183368,B_0,0.195653,0.0,0.19549,0.195653
1763,284760465,B_0,0.0,0.0994373,0.191648,0.0
1764,728211906,B_0,0.0994373,0.107701,0.18829,0.0994373
1765,234591478,B_0,0.0,0.0,0.180758,0.0
1766,470108311,B_0,0.0,0.193093,0.181252,0.0
1767,734461654,B_0,0.0,0.0938663,0.177756,0.0
1768,337495489,B_0,0.0938663,0.0,0.170646,0.0938663
1769,181295527,B_0,0.0,0.0343496,0.165194,0.0
1770,896457737,B_0,0.0343496,0.378661,0.173733,0.0343496
1771,376350494,B_0,0.192666,0.185995,0.166784,0.192666
1772,423116013,B_0,0.176083,0.00991174,0.160112,0.176083
1773,712633746,B_0,0.0,0.17282,0.16062,0.0
1774,569023269,B_0,0.169261,0.00957835,0.154436,0.169261
1775,88710173,B_0,0.00957835,0.0778477,0.151373,0.00957835
1776,628745971,B_0,0.0,0.109548,0.1497,0.0
1777,364683523,B_0,0.109548,0.0,0.143712,0.109548
1778,544516353,B_0,0.0,0.0716042,0.140828,0.0
1779,358225786,B_0,0.0716042,0.0,0.135195,0.0716042
1780,834546489,B_0,0.0,0.0153542,0.130401,0.0
1781,860783662,B_0,0.0153542,0.0,0.125185,0.0153542
1782,755040427,B_0,0.0,0.411415,0.136634,0.0
1783,179564090,B_0,0.157205,0.25421,0.131169,0.157205
1784,208113491,B_0,0.143879,0.278834,0.132662,0.143879
1785,209784218,B_0,0.0,0.0519533,0.129434,0.0
1786,257183754,B_0,0.0519533,0.130204,0.129465,0.0519533
1787,166069477,B_0,0.130204,0.0227497,0.125196,0.130204
1788,644029348,B_0,0.0227497,0.130629,0.125413,0.0227497
1789,222129590,B_0,0.130629,0.0323115,0.121689,0.130629
1790,457752315,B_0,0.0,0.0216197,0.117686,0.0
1791,720498809,B_0,0.0216197,0.0,0.112979,0.0216197
1792,496236806,B_0,0.0,0.0,0.10846,0.0
1793,455493766,B_0,0.0,0.322244,0.117011,0.0
1794,266447799,B_0,0.133123,0.189121,0.112331,0.133123
1795,757054476,B_0,0.0,0.0778013,0.11095,0.0
1796,312644828,B_0,0.0778013,0.0133665,0.107046,0.0778013
1797,17311834,B_0,0.0133665,0.227354,0.111859,0.0133665
1798,160782337,B_0,0.0,0.249045,0.117346,0.0
1799,698042219,B_0,0.129798,0.119247,0.112652,0.129798
1800,108045272,B_0,0.118615,0.224163,0.117087,0.118615
1801,455437479,B_0,0.128295,0.311938,0.121047,0.128295
1802,943186092,B_0,0.0,0.0740794,0.119168,0.0
1803,547366390,B_0,0.0740794,0.0,0.114401,0.0740794
1804,834642694,B_0,0.0,0.36326,0.124356,0.0
1805,436234339,B_0,0.142519,0.220741,0.119381,0.142519
1806,338823046,B_0,0.0,0.0697328,0.117395,0.0
1807,819918293,B_0,0.0697328,0.0,0.1127,0.0697328
1808,292263344,B_0,0.0,0.12229,0.113083,0.0
1809,147687963,B_0,0.119198,0.153058,0.114559,0.119198
1810,360742811,B_0,0.0,0.0,0.109976,0.0
1811,919314007,B_0,0.0,0.191902,0.113253,0.0
1812,507150367,B_0,0.122848,0.0690533,0.108723,0.122848
1813,171388754,B_0,0.0690533,0.13129,0.109626,0.0690533
1814,656946357,B_0,0.0,0.342878,0.118956,0.0
1815,294192869,B_0,0.1361,0.206778,0.114198,0.1361
1816,951396012,B_0,0.124537,0.537556,0.127842,0.124537
1817,218707044,B_0,0.15472,0.382836,0.122729,0.15472
1818,375719424,B_0,0.0,0.0,0.117819,0.0
1819,719989910,B_0,0.0,0.0,0.113107,0.0
1820,492641751,B_0,0.0,0.212842,0.117096,0.0
1821,835515753,B_0,0.127738,0.228612,0.118153,0.127738
1822,906843238,B_0,0.0,0.0,0.113426,0.0
1823,121587455,B_0,0.0,0.0,0.108889,0.0
1824,620885396,B_0,0.0,0.281987,0.115813,0.0
1825,877345002,B_0,0.0,0.0151175,0.111785,0.0
1826,815624358,B_0,0.0151175,-1.73472e-18,0.107314,0.0151175
