step_no,step_id,cf_id,liquidity,price,equity,debt,profit,production,sales,queue,expected_demand,intresses,labour_demand,lmbda,loans,staff,first_step,capital,capital_avg,invested,planned_production,planned_investment,wage_bill,investment_cost,capital_book,desired_capital
912,804852573,C_0,91.5985,4.3645,156.599,7.06528e-11,0.836595,0.5,0.385282,0.0,0.206173,8.68933e-12,0.0,3.39382e-13,"[{""amount"": 1.2238879772543747e-11, ""rate"": 0.1168370519014623}, {""amount"": 5.841389391079477e-11, ""rate"": 0.1168370519014623}]","[""W_2075""]",0,29.7352,9.64958,0.0,0.206173,0.0,1.0,0.0,64.8331,11.3524,0.0208007
913,364175989,C_0,92.3816,3.94468,157.444,6.71201e-11,0.946486,0.5,0.5,13.1698,0.367371,8.25486e-12,-0.265258,3.22269e-13,"[{""amount"": 1.162693578391656e-11, ""rate"": 0.1168370519014623}, {""amount"": 5.549319921525503e-11, ""rate"": 0.1168370519014623}]","[""W_2075""]",0,29.7052,5.57554,0.0,0.367371,0.0,1.0,0.0,64.8728,6.55946,0.0371013
914,530661292,C_0,101.309,3.96447,167.364,6.37641e-11,9.38803,5.5,5.5,4.54005,12.3396,7.84212e-12,0.0,3.05637e-13,"[{""amount"": 1.1045588994720733e-11, ""rate"": 0.1168370519014623}, {""amount"": 5.271853925449228e-11, ""rate"": 0.1168370519014623}]","[""W_2075"", ""W_1208"", ""W_1452"", ""W_1100"", ""W_2780"", ""W_1640"", ""W_1921"", ""W_2923"", ""W_2984"", ""W_423"", ""W_509""]",0,29.3749,23.313,0.0,12.3396,0.0,11.0,0.0,64.178,27.4271,0.0371013
915,584240585,C_0,103.676,4.29982,166.601,6.05759e-11,-0.131657,9.5,4.96931,0.0,10.27,7.45001e-12,0.563675,2.80498e-13,"[{""amount"": 1.0493309544984696e-11, ""rate"": 0.1168370519014623}, {""amount"": 5.008261229176766e-11, ""rate"": 0.1168370519014623}]","[""W_2075"", ""W_1208"", ""W_1452"", ""W_1100"", ""W_2780"", ""W_1640"", ""W_1921"", ""W_2923"", ""W_2984"", ""W_423"", ""W_509"", ""W_2402"", ""W_1368"", ""W_2482"", ""W_2465"", ""W_2661"", ""W_811"", ""W_1856"", ""W_1726""]",0,28.8043,26.7317,0.0,10.27,2.70311,19.0,5.9052,62.9256,31.449,0.0371013
916,589182724,C_0,101.56,4.04687,177.386,5.75471e-11,19.529,5.5,5.5,4.84937,5.49938,7.07751e-12,0.0,2.67004e-13,"[{""amount"": 9.968644067735461e-12, ""rate"": 0.1168370519014623}, {""amount"": 4.757848167717928e-11, ""rate"": 0.1168370519014623}]","[""W_2780"", ""W_2923"", ""W_2984"", ""W_423"", ""W_2402"", ""W_1368"", ""W_2465"", ""W_2661"", ""W_811"", ""W_1856"", ""W_1726""]",0,32.8258,27.6301,9.46774,5.49938,4.3518,11.0,9.53471,71.9206,32.506,0.573339
917,739275167,C_0,87.7789,4.37158,158.733,5.46698e-11,-16.0025,9.5,1.19383,0.0,9.86437,6.72364e-12,0.728747,2.37873e-13,"[{""amount"": 9.470211864348689e-12, ""rate"": 0.1168370519014623}, {""amount"": 4.5199557593320316e-11, ""rate"": 0.1168370519014623}]","[""W_2780"", ""W_2923"", ""W_2984"", ""W_423"", ""W_2402"", ""W_1368"", ""W_2465"", ""W_2661"", ""W_811"", ""W_1856"", ""W_1726"", ""W_2006"", ""W_2207"", ""W_459"", ""W_283"", ""W_2876"", ""W_91"", ""W_170"", ""W_2102""]",0,32.2552,29.3546,0.0,9.86437,2.39979,19.0,5.27901,70.9543,34.5349,0.902423
918,78687647,C_0,92.3684,4.2189,163.851,5.19363e-11,4.78844,2.5,2.5,2.96343,2.06089,6.38745e-12,0.0,2.43628e-13,"[{""amount"": 8.996701271131255e-12, ""rate"": 0.1168370519014623}, {""amount"": 4.29395797136543e-11, ""rate"": 0.1168370519014623}]","[""W_2984"", ""W_2402"", ""W_1856"", ""W_2006"", ""W_2102""]",0,32.1051,28.9416,0.0,2.06089,2.47469,5.0,5.43616,70.5254,34.0489,0.191871
919,305272938,C_0,83.4704,4.44777,153.232,4.93395e-11,-10.3206,5.0,0.247769,0.0,5.12317,6.06808e-12,0.246343,2.26812e-13,"[{""amount"": 8.546866207574693e-12, ""rate"": 0.1168370519014623}, {""amount"": 4.0792600727971585e-11, ""rate"": 0.1168370519014623}]","[""W_2984"", ""W_2402"", ""W_1856"", ""W_2006"", ""W_2102"", ""W_1638"", ""W_1920"", ""W_1789"", ""W_2232"", ""W_763""]",0,31.8048,22.6741,0.0,5.12317,0.0,10.0,0.0,69.7614,26.6755,0.479205
920,732524412,C_0,84.4128,4.39687,154.674,4.68725e-11,1.30944,1.0,0.728744,0.0,0.735309,5.76468e-12,0.0,2.24969e-13,"[{""amount"": 8.119522897195957e-12, ""rate"": 0.1168370519014623}, {""amount"": 3.875297069157301e-11, ""rate"": 0.1168370519014623}]","[""W_2402"", ""W_763""]",0,31.7447,18.8446,0.0,0.735309,0.0,2.0,0.0,69.9991,22.1701,0.0694278
921,857403148,C_0,86.1329,4.0701,156.294,4.45289e-11,1.74992,1.0,1.0,8.15697,0.729401,5.47644e-12,-0.541199,2.1226e-13,"[{""amount"": 7.713546752336159e-12, ""rate"": 0.1168370519014623}, {""amount"": 3.681532215699436e-11, ""rate"": 0.1168370519014623}]","[""W_2402"", ""W_763""]",0,31.6846,10.9238,0.0,0.729401,0.0,2.0,0.0,69.8112,12.8515,0.0690002
922,571843029,C_0,99.9217,4.09336,171.796,4.23024e-11,14.7903,8.0,8.0,3.41981,8.31421,5.20262e-12,0.628429,1.99268e-13,"[{""amount"": 7.327869414719351e-12, ""rate"": 0.1168370519014623}, {""amount"": 3.497455604914464e-11, ""rate"": 0.1168370519014623}]","[""W_2402"", ""W_763"", ""W_2065"", ""W_935"", ""W_1761"", ""W_2267"", ""W_1844"", ""W_405"", ""W_1904"", ""W_1849"", ""W_604"", ""W_1502"", ""W_2875"", ""W_797"", ""W_280"", ""W_76""]",0,31.2042,19.2111,0.0,8.31421,0.0,16.0,0.0,68.9158,22.6013,0.788003
923,132757159,C_0,102.561,4.31945,170.211,4.01873e-11,0.046496,10.0,5.24344,0.0,11.1092,4.94249e-12,0.781975,1.79481e-13,"[{""amount"": 6.961475943983384e-12, ""rate"": 0.1168370519014623}, {""amount"": 3.3225828246687405e-11, ""rate"": 0.1168370519014623}]","[""W_2402"", ""W_763"", ""W_2065"", ""W_935"", ""W_1761"", ""W_2267"", ""W_1844"", ""W_405"", ""W_1904"", ""W_1849"", ""W_604"", ""W_1502"", ""W_2875"", ""W_797"", ""W_280"", ""W_76"", ""W_1470"", ""W_2296"", ""W_1630"", ""W_212""]",0,30.6036,26.7524,0.0,11.1092,0.89872,20.0,1.98638,67.641,31.4734,0.788003
924,115158519,C_0,82.9985,4.67092,157.424,3.81779e-11,-6.01087,6.0,0.0,0.0,5.83002,4.69537e-12,0.0,1.70434e-13,"[{""amount"": 6.613402146784215e-12, ""rate"": 0.1168370519014623}, {""amount"": 3.156453683435304e-11, ""rate"": 0.1168370519014623}]","[""W_2402"", ""W_763"", ""W_2267"", ""W_1844"", ""W_1904"", ""W_604"", ""W_2875"", ""W_797"", ""W_76"", ""W_1470"", ""W_1630"", ""W_212""]",0,33.7091,28.3912,7.56269,5.83002,3.4659,12.0,7.65229,74.4258,33.4014,0.572076
925,716563236,C_0,84.7545,4.22238,159.889,3.6269e-11,2.33173,1.0,1.0,6.87579,0.583002,4.4606e-12,0.0,1.656e-13,"[{""amount"": 6.282732039445004e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.9986309992635385e-11, ""rate"": 0.1168370519014623}]","[""W_763"", ""W_1470""]",0,33.649,23.2046,0.0,0.583002,0.0,2.0,0.0,74.6684,27.2996,0.0519372
926,554719306,C_0,76.9921,4.62296,150.866,3.44556e-11,-9.49113,7.0,1.34928,0.0,7.14651,4.23757e-12,0.293014,1.56289e-13,"[{""amount"": 5.968595437472754e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.8486994493003616e-11, ""rate"": 0.1168370519014623}]","[""W_763"", ""W_1470"", ""W_2996"", ""W_1442"", ""W_2759"", ""W_674"", ""W_2989"", ""W_2833"", ""W_150"", ""W_2003"", ""W_2717"", ""W_2815"", ""W_1561"", ""W_1102""]",0,33.2286,23.4278,0.0,7.14651,0.0,14.0,0.0,73.8743,27.5621,0.637789
927,218767262,C_0,80.5483,4.1614,154.967,3.27328e-11,3.83318,2.0,2.0,6.28696,1.929,4.02569e-12,0.0,1.54481e-13,"[{""amount"": 5.670165665599117e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.7062644768353436e-11, ""rate"": 0.1168370519014623}]","[""W_1442"", ""W_150"", ""W_2003"", ""W_1561""]",0,33.1085,22.2244,0.0,1.929,0.0,4.0,0.0,73.6519,26.1464,0.174332
928,827907208,C_0,84.4471,4.38989,157.8,3.10962e-11,2.59545,7.5,4.42331,0.0,7.65117,3.82441e-12,0.302336,1.44419e-13,"[{""amount"": 5.386657382319161e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.5709512529935764e-11, ""rate"": 0.1168370519014623}]","[""W_1442"", ""W_150"", ""W_2003"", ""W_1561"", ""W_2111"", ""W_410"", ""W_2588"", ""W_1012"", ""W_1403"", ""W_2731"", ""W_1415"", ""W_1742"", ""W_732"", ""W_634"", ""W_2780""]",0,32.6581,23.5551,0.0,7.65117,0.0,15.0,0.0,72.8341,27.7119,0.693975
929,627076614,C_0,74.5404,4.80541,146.754,2.95414e-11,-11.1969,5.0,0.0194152,0.0,4.7461,3.63318e-12,0.0,1.36115e-13,"[{""amount"": 5.117324513203203e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.4424036903438976e-11, ""rate"": 0.1168370519014623}]","[""W_1442"", ""W_150"", ""W_2003"", ""W_2111"", ""W_1012"", ""W_1403"", ""W_1415"", ""W_1742"", ""W_732"", ""W_2780""]",0,32.3577,23.0388,0.0,4.7461,0.0,10.0,0.0,72.2141,27.1045,0.436418
930,844166242,C_0,75.4799,4.45188,148.254,2.80643e-11,1.43239,0.5,0.5,3.3141,0.492083,3.45153e-12,0.0,1.3544e-13,"[{""amount"": 4.861458287543043e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.320283505826703e-11, ""rate"": 0.1168370519014623}]","[""W_1415""]",0,32.3277,19.0269,0.0,0.492083,0.0,1.0,0.0,72.4879,22.3846,0.0456684
931,276901673,C_0,77.8237,4.45188,150.065,2.66611e-11,1.69396,3.0,1.95033,0.0,3.4819,3.27895e-12,0.963798,1.28347e-13,"[{""amount"": 4.61838537316589e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.2042693305353677e-11, ""rate"": 0.1168370519014623}]","[""W_1415"", ""W_2953"", ""W_2321"", ""W_359"", ""W_884"", ""W_823""]",0,32.1475,15.2403,0.0,3.4819,0.0,6.0,0.0,71.9022,17.9298,0.323442
932,25972535,C_0,82.0673,4.05077,154.478,2.5328e-11,4.41674,2.5,2.5,10.2538,2.10348,3.115e-12,0.0,1.2068e-13,"[{""amount"": 4.387466104507596e-12, ""rate"": 0.1168370519014623}, {""amount"": 2.0940558640085993e-11, ""rate"": 0.1168370519014623}]","[""W_1415"", ""W_2953"", ""W_2321"", ""W_359"", ""W_823""]",0,31.9974,12.1247,0.0,2.10348,0.0,5.0,0.0,71.5277,14.2643,0.196493
933,749352144,C_0,90.5552,4.29363,162.782,2.40616e-11,8.17875,7.5,5.85139,0.0,11.6888,2.95925e-12,0.0,1.13175e-13,"[{""amount"": 4.168092799282217e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.9893530708081695e-11, ""rate"": 0.1168370519014623}]","[""W_1415"", ""W_2953"", ""W_2321"", ""W_359"", ""W_823"", ""W_1263"", ""W_2427"", ""W_2671"", ""W_282"", ""W_324"", ""W_2728"", ""W_530"", ""W_392"", ""W_2113"", ""W_1086""]",0,31.5469,25.2123,0.0,11.6888,0.0,15.0,0.0,70.5906,29.6615,0.196493
934,110675364,C_0,103.144,4.36564,175.96,2.28585e-11,13.9372,6.5,6.5,0.206218,6.43513,2.81129e-12,0.0,1.04061e-13,"[{""amount"": 3.959688159318106e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.889885417267761e-11, ""rate"": 0.1168370519014623}]","[""W_1415"", ""W_2953"", ""W_359"", ""W_823"", ""W_2427"", ""W_2671"", ""W_282"", ""W_324"", ""W_2728"", ""W_530"", ""W_392"", ""W_2113"", ""W_1086""]",0,31.1565,23.8674,0.0,6.43513,0.0,13.0,0.0,70.0286,28.0793,0.612571
935,845877573,C_0,110.804,4.41346,181.69,2.17156e-11,7.6371,6.5,5.02711,0.0,6.67911,2.67072e-12,0.358218,9.48599e-14,"[{""amount"": 3.7617037513522e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.7953911464043728e-11, ""rate"": 0.1168370519014623}]","[""W_1415"", ""W_2953"", ""W_359"", ""W_823"", ""W_2427"", ""W_2671"", ""W_282"", ""W_324"", ""W_2728"", ""W_530"", ""W_392"", ""W_2113"", ""W_1086""]",0,30.7662,22.0031,0.0,6.67911,0.0,13.0,0.0,69.3589,25.886,0.643761
936,221306362,C_0,101.802,4.77677,170.493,2.06298e-11,-10.4149,5.5,0.418386,0.0,5.19231,2.53719e-12,0.0,8.76317e-14,"[{""amount"": 3.5736185637845903e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.705621589084154e-11, ""rate"": 0.1168370519014623}]","[""W_1415"", ""W_2953"", ""W_2427"", ""W_2671"", ""W_282"", ""W_324"", ""W_2728"", ""W_530"", ""W_392"", ""W_2113"", ""W_1086""]",0,30.4358,20.7613,0.0,5.19231,0.0,11.0,0.0,68.691,24.4251,0.506808
937,467322869,C_0,99.8025,4.66187,168.9,1.95983e-11,-1.73037,1.0,0.0,0.0,0.895778,2.41033e-12,0.0,8.73295e-14,"[{""amount"": 3.394937635595361e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.6203405096299463e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_392""]",0,30.3758,18.6389,0.0,0.895778,0.0,2.0,0.0,69.0972,21.9281,0.0883835
938,251649051,C_0,100.922,4.58513,169.833,1.86184e-11,0.865161,0.5,0.5,1.21345,0.0895778,2.28981e-12,0.0,8.33984e-14,"[{""amount"": 3.2251907538155927e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.539323484148449e-11, ""rate"": 0.1168370519014623}]","[""W_2427""]",0,30.3457,10.821,0.0,0.0895778,0.0,1.0,0.0,68.7378,12.7305,0.00885583
939,619669778,C_0,98.736,4.58513,166.949,1.76875e-11,-2.9137,1.5,0.177527,0.0,1.55106,2.17532e-12,0.102126,7.92206e-14,"[{""amount"": 3.063931216124813e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.4623573099410264e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1869"", ""W_2080""]",0,30.2556,7.98323,0.0,1.55106,0.0,3.0,0.0,68.2133,9.39203,0.153493
940,545077917,C_0,99.7368,4.52414,168.323,1.68031e-11,1.30627,0.5,0.5,2.09532,0.31488,2.06656e-12,0.0,7.57502e-14,"[{""amount"": 2.9107346553185725e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.3892394444439751e-11, ""rate"": 0.1168370519014623}]","[""W_2427""]",0,30.2256,6.24387,0.0,0.31488,0.0,1.0,0.0,68.3254,7.34572,0.0312532
941,377143208,C_0,99.1458,4.52414,167.455,1.5963e-11,-0.879681,2.0,0.753503,0.0,2.36728,1.96323e-12,0.734558,7.20523e-14,"[{""amount"": 2.765197922552644e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.3197774722217763e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_2473"", ""W_1911""]",0,30.1055,7.01881,0.0,2.36728,0.0,4.0,0.0,68.3093,8.25743,0.235196
942,503041236,C_0,100.95,4.33714,170.256,1.51648e-11,2.66341,1.0,1.0,3.47962,0.91488,1.86507e-12,0.0,6.86225e-14,"[{""amount"": 2.626938026425012e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.2537885986106875e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547""]",0,30.0454,6.51241,0.0,0.91488,0.0,2.0,0.0,68.773,7.66166,0.0912587
943,680110362,C_0,98.3572,4.47391,166.381,1.44066e-11,-3.89096,4.0,1.20855,0.0,4.12314,1.77181e-12,0.246288,6.52025e-14,"[{""amount"": 2.495591125103761e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.1910991686801532e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1124"", ""W_1425"", ""W_151"", ""W_1826"", ""W_2524"", ""W_1962""]",0,29.8052,9.98236,0.0,4.12314,0.0,8.0,0.0,68.0234,11.7439,0.412103
944,316037813,C_0,102.354,4.42324,170.905,1.36863e-11,4.2505,2.0,2.0,1.28398,1.50001,1.68322e-12,0.0,6.2697e-14,"[{""amount"": 2.370811568848573e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.1315442102461455e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1826"", ""W_2524""]",0,29.6851,10.9972,0.0,1.50001,0.0,4.0,0.0,67.7014,12.9379,0.151133
945,821999382,C_0,108.339,4.42324,176.889,1.30019e-11,6.42314,3.0,3.0,1.1429,3.10559,1.59906e-12,0.211171,5.88208e-14,"[{""amount"": 2.2522709904061442e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.0749669997338383e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1826"", ""W_2524"", ""W_148"", ""W_231""]",0,29.5049,10.4295,0.0,3.10559,0.0,6.0,0.0,67.2656,12.27,0.314167
946,77511179,C_0,115.095,4.42324,183.766,1.23518e-11,7.61056,4.0,3.68017,0.0,4.03917,1.51911e-12,0.07834,5.44781e-14,"[{""amount"": 2.139657440885837e-12, ""rate"": 0.1168370519014623}, {""amount"": 1.0212186497471464e-11, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1826"", ""W_2524"", ""W_148"", ""W_231"", ""W_491"", ""W_1313""]",0,29.2647,11.4353,0.0,4.03917,0.0,8.0,0.0,67.1491,13.4533,0.411106
947,326612201,C_0,122.136,4.16187,190.831,1.17343e-11,8.03164,4.0,4.0,7.83465,3.71607,1.44315e-12,-0.567865,5.06435e-14,"[{""amount"": 2.0326745688415453e-12, ""rate"": 0.1168370519014623}, {""amount"": 9.701577172597891e-12, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1826"", ""W_2524"", ""W_148"", ""W_231"", ""W_491"", ""W_1313""]",0,29.0244,11.7237,0.0,3.71607,0.0,8.0,0.0,67.0886,13.7925,0.381326
948,923877682,C_0,130.935,4.30906,198.152,1.11475e-11,7.68081,9.0,6.57574,0.0,11.0228,1.371e-12,0.0,4.69615e-14,"[{""amount"": 1.931040840399468e-12, ""rate"": 0.1168370519014623}, {""amount"": 9.216498313967996e-12, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1826"", ""W_2524"", ""W_148"", ""W_231"", ""W_491"", ""W_1313"", ""W_1947"", ""W_1242"", ""W_2896"", ""W_496"", ""W_2402"", ""W_2726"", ""W_900"", ""W_1189"", ""W_2027"", ""W_2662""]",0,28.4839,23.6316,0.0,11.0228,0.0,18.0,0.0,65.6806,27.8019,0.381326
949,439876294,C_0,115.935,4.68881,180.913,1.05902e-11,-16.7466,7.5,0.0,0.0,7.02044,1.30245e-12,0.0,4.35423e-14,"[{""amount"": 1.8344887983794945e-12, ""rate"": 0.1168370519014623}, {""amount"": 8.755673398269595e-12, ""rate"": 0.1168370519014623}]","[""W_2427"", ""W_1547"", ""W_1826"", ""W_2524"", ""W_148"", ""W_491"", ""W_1313"", ""W_1947"", ""W_2896"", ""W_2402"", ""W_2726"", ""W_900"", ""W_1189"", ""W_2027"", ""W_2662""]",0,28.0334,25.3293,0.0,7.02044,1.91128,15.0,4.43012,64.978,29.7992,0.740152
950,336962837,C_0,116.217,4.44424,182.87,1.00607e-11,3.31787,1.0,1.0,1.42833,0.702044,1.23732e-12,0.0,4.42855e-14,"[{""amount"": 1.7427643584605199e-12, ""rate"": 0.1168370519014623}, {""amount"": 8.317889728356115e-12, ""rate"": 0.1168370519014623}]","[""W_900"", ""W_1189""]",0,28.651,23.9259,1.49896,0.702044,0.677668,2.0,1.56083,65.99,28.1481,0.0752045
951,756562699,C_0,118.177,4.44424,184.717,9.55762e-12,2.23187,2.0,1.44152,0.0,2.2557,1.17546e-12,0.511402,4.16052e-14,"[{""amount"": 1.655626140537494e-12, ""rate"": 0.1168370519014623}, {""amount"": 7.901995241938309e-12, ""rate"": 0.1168370519014623}]","[""W_900"", ""W_1189"", ""W_365"", ""W_231""]",0,28.5309,15.6091,0.0,2.2557,0.0,4.0,0.0,66.0937,18.3636,0.236427
952,236204198,C_0,121.896,4.24794,188.43,9.07974e-12,3.88134,2.0,2.0,6.04244,1.52294,1.11668e-12,-0.954117,3.91303e-14,"[{""amount"": 1.5728448335106191e-12, ""rate"": 0.1168370519014623}, {""amount"": 7.506895479841393e-12, ""rate"": 0.1168370519014623}]","[""W_900"", ""W_1189"", ""W_365"", ""W_231""]",0,28.4108,10.8076,0.0,1.52294,0.0,4.0,0.0,65.7571,12.7148,0.160296
953,789392928,C_0,108.297,4.66821,173.477,8.62575e-12,-15.1559,7.0,0.0857692,0.0,7.39049,1.06085e-12,0.780975,3.66691e-14,"[{""amount"": 1.4942025918350881e-12, ""rate"": 0.1168370519014623}, {""amount"": 7.1315507058493235e-12, ""rate"": 0.1168370519014623}]","[""W_900"", ""W_1189"", ""W_365"", ""W_231"", ""W_2774"", ""W_1204"", ""W_1103"", ""W_2560"", ""W_1262"", ""W_2103"", ""W_1345"", ""W_1895"", ""W_911"", ""W_1352""]",0,27.9904,17.4795,0.0,7.39049,0.0,14.0,0.0,65.1799,20.5641,0.78117
954,641623826,C_0,110.477,4.566,175.544,8.19447e-12,1.92795,1.0,1.0,1.34585,0.816241,1.00781e-12,0.0,3.70157e-14,"[{""amount"": 1.4194924622433337e-12, ""rate"": 0.1168370519014623}, {""amount"": 6.774973170556857e-12, ""rate"": 0.1168370519014623}]","[""W_2560"", ""W_2103""]",0,27.9303,19.2503,0.0,0.816241,0.0,2.0,0.0,64.6809,22.6474,0.087572
955,157835710,C_0,111.587,4.566,176.54,7.78474e-12,1.10251,2.0,1.16746,0.0,2.19289,9.57417e-13,0.385776,3.47986e-14,"[{""amount"": 1.348517839131167e-12, ""rate"": 0.1168370519014623}, {""amount"": 6.436224512029014e-12, ""rate"": 0.1168370519014623}]","[""W_2560"", ""W_2103"", ""W_2079"", ""W_1540""]",0,27.8102,13.1474,0.0,2.19289,0.0,4.0,0.0,64.7324,15.4676,0.235774
956,433120151,C_0,114.275,4.24785,179.952,7.39551e-12,3.42096,1.5,1.5,7.1925,1.27,9.09546e-13,0.0,3.28707e-14,"[{""amount"": 1.2810919471746086e-12, ""rate"": 0.1168370519014623}, {""amount"": 6.1144132864275634e-12, ""rate"": 0.1168370519014623}]","[""W_2560"", ""W_2103"", ""W_1540""]",0,27.7201,9.57672,0.0,1.27,0.0,3.0,0.0,64.9929,11.2667,0.137138
957,703297339,C_0,123.18,4.39048,188.882,7.02573e-12,8.55708,7.5,5.83448,0.0,7.95025,8.64069e-13,0.900499,3.09611e-14,"[{""amount"": 1.2170373498158781e-12, ""rate"": 0.1168370519014623}, {""amount"": 5.808692622106186e-12, ""rate"": 0.1168370519014623}]","[""W_2560"", ""W_2103"", ""W_1540"", ""W_923"", ""W_145"", ""W_2783"", ""W_1"", ""W_193"", ""W_2670"", ""W_1397"", ""W_2134"", ""W_1493"", ""W_2801"", ""W_1542"", ""W_226""]",0,27.2697,17.8402,0.0,7.95025,0.0,15.0,0.0,63.9908,20.9884,0.861275
958,608836784,C_0,116.528,4.62624,179.194,6.67444e-12,-8.88647,6.5,1.3723,0.0,6.04606,8.20866e-13,0.0,2.85323e-14,"[{""amount"": 1.1561854823250841e-12, ""rate"": 0.1168370519014623}, {""amount"": 5.518257991000876e-12, ""rate"": 0.1168370519014623}]","[""W_2103"", ""W_1540"", ""W_923"", ""W_145"", ""W_2783"", ""W_1"", ""W_193"", ""W_2670"", ""W_1397"", ""W_2134"", ""W_1493"", ""W_2801"", ""W_1542""]",0,26.8793,20.1813,0.0,6.04606,0.0,13.0,0.0,62.6659,23.7428,0.665807
959,75514672,C_0,120.262,4.26667,183.47,6.34072e-12,3.99607,2.0,2.0,6.25508,1.83968,7.79822e-13,0.0,2.80748e-14,"[{""amount"": 1.09837620820883e-12, ""rate"": 0.1168370519014623}, {""amount"": 5.2423450914508325e-12, ""rate"": 0.1168370519014623}]","[""W_1"", ""W_1397"", ""W_2134"", ""W_1542""]",0,26.7591,19.8504,0.0,1.83968,0.0,4.0,0.0,62.4087,23.3534,0.205532
960,410409219,C_0,121.121,4.46426,182.814,6.02369e-12,-0.91394,7.5,3.55232,0.0,7.61354,7.40831e-13,0.227071,2.62865e-14,"[{""amount"": 1.0434573977983885e-12, ""rate"": 0.1168370519014623}, {""amount"": 4.980227836878291e-12, ""rate"": 0.1168370519014623}]","[""W_1"", ""W_1397"", ""W_2134"", ""W_1542"", ""W_451"", ""W_1328"", ""W_365"", ""W_1727"", ""W_647"", ""W_1411"", ""W_2174"", ""W_351"", ""W_20"", ""W_1945"", ""W_1994""]",0,26.3087,22.3202,0.0,7.61354,0.025126,15.0,0.0589192,61.6926,26.2591,0.854417
961,61954170,C_0,112.427,4.67061,175.139,5.7225e-12,-6.84712,4.0,0.149609,0.0,3.95844,7.0379e-13,0.0,2.5145e-14,"[{""amount"": 9.91284527908469e-13, ""rate"": 0.1168370519014623}, {""amount"": 4.731216445034376e-12, ""rate"": 0.1168370519014623}]","[""W_1"", ""W_1397"", ""W_2134"", ""W_1727"", ""W_1411"", ""W_2174"", ""W_20"", ""W_1994""]",0,26.6654,22.4214,1.39224,3.95844,0.596956,8.0,1.40392,62.7117,26.3781,0.451836
962,900973802,C_0,114.354,4.41357,177.716,5.43638e-12,2.43472,1.0,1.0,3.77775,0.530493,6.686e-13,0.0,2.46364e-14,"[{""amount"": 9.417203015130455e-13, ""rate"": 0.1168370519014623}, {""amount"": 4.494655622782657e-12, ""rate"": 0.1168370519014623}]","[""W_1397"", ""W_20""]",0,26.6053,17.2167,0.0,0.530493,0.0,2.0,0.0,62.8748,20.2549,0.059743
963,141555588,C_0,109.613,4.53046,171.673,5.16456e-12,-6.12152,4.0,0.719373,0.0,4.35302,6.3517e-13,0.706045,2.33141e-14,"[{""amount"": 8.946342864373933e-13, ""rate"": 0.1168370519014623}, {""amount"": 4.269922841643524e-12, ""rate"": 0.1168370519014623}]","[""W_1397"", ""W_20"", ""W_2106"", ""W_2436"", ""W_156"", ""W_2867"", ""W_1511"", ""W_2123""]",0,26.3651,15.7821,0.0,4.35302,0.0,8.0,0.0,62.0597,18.5672,0.491335
964,612726090,C_0,112.372,4.28058,175.196,4.90633e-12,3.30986,1.5,1.5,5.44501,1.08274,6.03412e-13,0.0,2.26595e-14,"[{""amount"": 8.499025721155236e-13, ""rate"": 0.1168370519014623}, {""amount"": 4.056426699561348e-12, ""rate"": 0.1168370519014623}]","[""W_2106"", ""W_156"", ""W_1511""]",0,26.275,13.8971,0.0,1.08274,0.0,3.0,0.0,62.1618,16.3495,0.123325
